WP_002555486.1	WP_002555486.1	91	91	91	91	100.00	100	3e-63	187
WP_002555488.1	WP_002555488.1	99	99	99	99	100.00	100	4e-67	198
WP_002555489.1	WP_007896707.1	200	200	200	196	98.00	100	4e-144	401
WP_002555490.1	WP_003186059.1	211	211	211	209	99.05	100	4e-152	422
WP_002555491.1	WP_003186070.1	103	103	103	102	99.03	100	1e-70	207
WP_002555494.1	WP_002555494.1	123	123	123	123	100.00	100	1e-86	249
WP_002555498.1	WP_007896629.1	166	166	166	155	93.37	100	2e-107	305
WP_002555500.1	WP_017341076.1	143	143	143	142	99.30	100	3e-101	288
WP_002555502.1	WP_007896620.1	122	122	122	109	89.34	100	8e-39	127
WP_002555565.1	WP_017338622.1	53	293	50	19	38.00	83	0.39	25.0
WP_002555599.1	WP_017341207.1	281	281	281	251	89.32	100	2e-176	490
WP_002555619.1	WP_017341210.1	197	197	197	177	89.85	100	4e-131	368
WP_002555631.1	WP_017341290.1	223	223	223	217	97.31	100	4e-156	434
WP_002555679.1	WP_017340784.1	54	207	43	16	37.21	76	1.3	23.5
WP_002555720.1	WP_017336065.1	361	361	361	344	95.29	100	0.0	701
WP_002555745.1	WP_007897732.1	159	159	159	156	98.11	100	1e-113	320
WP_002555754.1	WP_017341335.1	409	409	409	385	94.13	100	0.0	787
WP_002555767.1	WP_017341357.1	452	452	452	432	95.58	100	0.0	907
WP_002555770.1	WP_003229256.1	71	71	71	68	95.77	100	5e-41	129
WP_002555777.1	WP_010464608.1	90	90	88	75	85.23	98	7e-56	169
WP_002555808.1	WP_002555808.1	112	112	112	112	100.00	100	4e-75	219
WP_002555817.1	WP_017341010.1	48	572	28	13	46.43	58	0.020	29.3
WP_002555835.1	WP_017341372.1	156	156	150	62	41.33	96	2e-40	134
WP_002555867.1	WP_017335806.1	107	107	107	102	95.33	99	2e-67	199
WP_002555870.1	WP_007947887.1	71	71	71	58	81.69	100	6e-38	121
WP_002555882.1	WP_007896474.1	229	229	229	226	98.69	100	1e-166	461
WP_002555939.1	WP_017341494.1	133	142	118	42	35.59	89	3e-21	82.8
WP_002555947.1	WP_007894448.1	162	159	155	60	38.71	95	1e-30	108
WP_002555982.1	WP_008155715.1	459	459	459	452	98.47	100	0.0	918
WP_002555984.1	WP_017341699.1	514	514	514	509	99.03	100	0.0	1039
WP_002555987.1	WP_002555987.1	85	85	85	85	100.00	100	2e-51	157
WP_002555989.1	WP_010465473.1	135	135	135	116	85.93	100	1e-79	233
WP_002555991.1	WP_017341702.1	263	265	265	243	91.70	100	0.0	501
WP_003176422.1	WP_003176422.1	228	228	228	228	100.00	100	6e-167	461
WP_003304387.1	WP_017341285.1	264	264	264	240	90.91	100	6e-179	495
WP_003304589.1	WP_017336078.1	192	189	184	126	68.48	95	7e-91	265
WP_003304661.1	WP_017339962.1	72	74	71	63	88.73	99	7e-45	139
WP_003304675.1	WP_017340553.1	97	97	97	85	87.63	100	3e-56	170
WP_003304827.1	WP_007906601.1	159	161	161	143	88.82	100	6e-100	286
WP_003304938.1	WP_008035979.1	224	224	223	207	92.83	99	2e-155	432
WP_003305413.1	WP_017341372.1	156	156	156	142	91.03	100	9e-103	293
WP_003307908.1	WP_017336357.1	97	97	97	75	77.32	100	1e-32	109
WP_003313478.1	WP_017339830.1	77	113	58	34	58.62	75	2e-15	64.7
WP_003313540.1	WP_017340487.1	151	151	150	120	80.00	99	2e-76	226
WP_003313553.1	WP_008037292.1	360	360	360	336	93.33	100	0.0	650
WP_003313571.1	WP_008037283.1	139	137	139	119	85.61	100	2e-71	211
WP_003313577.1	WP_010463281.1	305	305	305	286	93.77	100	0.0	602
WP_003313585.1	WP_017336550.1	101	101	101	66	65.35	100	1e-31	107
WP_003313587.1	WP_017336548.1	155	155	155	137	88.39	100	4e-83	243
WP_003313588.1	WP_017336547.1	265	265	265	227	85.66	100	9e-157	439
WP_003313589.1	WP_017336546.1	269	269	269	245	91.08	100	0.0	504
WP_003313612.1	WP_017336523.1	481	481	481	440	91.48	100	0.0	926
WP_003313628.1	WP_017336473.1	126	127	127	108	85.04	100	5e-68	202
WP_003313633.1	WP_017336469.1	634	636	635	591	93.07	99	0.0	1189
WP_003313635.1	WP_007900501.1	216	209	206	169	82.04	95	8e-124	351
WP_003313642.1	WP_017336461.1	187	188	188	160	85.11	100	2e-113	323
WP_003313787.1	WP_007943976.1	162	162	162	146	90.12	100	1e-97	280
WP_003313844.1	WP_017340207.1	65	230	49	11	22.45	75	1.1	24.3
WP_003313868.1	WP_007894425.1	108	109	109	103	94.50	100	9e-71	208
WP_003313945.1	WP_017336334.1	198	198	198	190	95.96	100	5e-136	380
WP_003313973.1	WP_017341736.1	435	435	435	393	90.34	100	0.0	771
WP_003313983.1	WP_017341491.1	245	246	246	151	61.38	100	1e-101	297
WP_003313989.1	WP_010465211.1	240	240	240	233	97.08	100	3e-172	476
WP_003314011.1	WP_003177284.1	162	162	162	153	94.44	100	2e-109	310
WP_003314015.1	WP_007947433.1	182	182	182	162	89.01	100	1e-117	333
WP_003314048.1	WP_017340433.1	302	302	302	276	91.39	100	0.0	557
WP_003314062.1	WP_007916978.1	225	225	222	199	89.64	99	5e-145	405
WP_003314082.1	WP_017340372.1	295	295	294	254	86.39	99	0.0	520
WP_003314085.1	WP_017339477.1	339	339	339	293	86.43	100	0.0	620
WP_003314088.1	WP_017338400.1	98	100	98	49	50.00	99	1e-30	105
WP_003314115.1	WP_031319162.1	95	598	17	8	47.06	18	1.5	25.0
WP_003314134.1	WP_017336583.1	108	303	46	18	39.13	43	0.021	30.8
WP_003314135.1	WP_017341593.1	124	587	123	30	24.39	98	0.086	29.6
WP_003314139.1	WP_017337171.1	74	308	39	13	33.33	53	0.49	25.8
WP_003314166.1	WP_017340320.1	271	272	272	246	90.44	100	0.0	507
WP_003314194.1	WP_017340298.1	489	489	489	466	95.30	100	0.0	903
WP_003314231.1	WP_017340263.1	469	469	469	432	92.11	100	0.0	911
WP_003314240.1	WP_007944886.1	180	180	180	173	96.11	100	2e-128	360
WP_003314287.1	WP_017336695.1	115	120	114	98	85.96	99	1e-71	211
WP_003314293.1	WP_007907989.1	247	245	244	237	97.13	99	5e-177	489
WP_003314296.1	WP_017336702.1	251	251	250	227	90.80	99	3e-171	474
WP_003314303.1	WP_007907155.1	167	167	167	157	94.01	100	2e-110	313
WP_003314305.1	WP_017336709.1	258	258	258	236	91.47	100	2e-178	493
WP_003314315.1	WP_008028992.1	92	92	92	86	93.48	100	4e-48	149
WP_003314325.1	WP_008154012.1	335	335	335	315	94.03	100	0.0	632
WP_003314327.1	WP_007908827.1	107	107	107	92	85.98	100	4e-65	193
WP_003314356.1	WP_017340475.1	157	156	155	143	92.26	99	9e-106	300
WP_003314369.1	WP_003178634.1	167	165	167	162	97.01	100	2e-106	303
WP_003314432.1	WP_017336816.1	226	217	226	142	62.83	100	6e-98	286
WP_003314526.1	WP_017337238.1	103	103	103	97	94.17	100	9e-68	200
WP_003314533.1	WP_003199186.1	75	75	75	62	82.67	100	1e-40	128
WP_003314545.1	WP_017337120.1	195	195	195	170	87.18	100	6e-125	352
WP_003314580.1	WP_017340190.1	225	225	225	200	88.89	100	4e-147	411
WP_003314590.1	WP_017340182.1	223	224	224	175	78.12	100	5e-131	370
WP_003314592.1	WP_017340179.1	117	117	117	93	79.49	100	6e-57	173
WP_003314637.1	WP_017340056.1	175	176	176	148	84.09	100	2e-96	278
WP_003314654.1	WP_017337295.1	925	887	930	832	89.46	99	0.0	1629
WP_003314686.1	WP_008030363.1	403	403	403	386	95.78	100	0.0	780
WP_003314720.1	WP_017337142.1	63	63	63	47	74.60	100	4e-28	96.3
WP_003314721.1	WP_017337143.1	409	422	432	338	78.24	100	0.0	647
WP_003314723.1	WP_017337147.1	137	137	137	121	88.32	100	2e-84	245
WP_003314725.1	WP_008030471.1	59	60	54	47	87.04	92	2e-29	99.0
WP_003314733.1	WP_017340228.1	232	232	231	211	91.34	99	2e-144	405
WP_003314741.1	WP_010457234.1	95	95	95	85	89.47	100	4e-55	167
WP_003314989.1	WP_031318741.1	61	173	25	11	44.00	39	0.61	24.6
WP_003315067.1	WP_007935262.1	161	160	158	147	93.04	98	1e-104	298
WP_003315078.1	WP_017339873.1	416	416	416	362	87.02	100	0.0	739
WP_003315093.1	WP_017337443.1	249	248	244	189	77.46	98	3e-137	388
WP_003315122.1	WP_017337345.1	63	63	63	55	87.30	100	3e-20	75.9
WP_003315128.1	WP_017339634.1	92	92	91	65	71.43	99	1e-44	140
WP_003315168.1	WP_017337549.1	56	59	57	24	42.11	100	1e-10	50.1
WP_003315203.1	WP_017339281.1	168	169	169	138	81.66	100	2e-89	260
WP_003315245.1	WP_017339901.1	273	273	273	189	69.23	100	5e-135	384
WP_003315274.1	WP_017339699.1	436	436	436	390	89.45	100	0.0	791
WP_003315280.1	WP_017339615.1	266	266	266	251	94.36	100	0.0	508
WP_003315308.1	WP_017338616.1	173	173	173	146	84.39	100	4e-112	318
WP_003315309.1	WP_017338615.1	520	521	521	433	83.11	100	0.0	857
WP_003315350.1	WP_017338682.1	88	88	87	65	74.71	99	2e-44	139
WP_003315380.1	WP_017338660.1	84	83	82	72	87.80	98	7e-48	147
WP_003315385.1	WP_017339018.1	204	216	200	125	62.50	97	4e-95	278
WP_003315397.1	WP_017340579.1	252	251	228	76	33.33	90	8e-38	133
WP_003315517.1	WP_017341650.1	60	60	59	53	89.83	98	1e-33	110
WP_003315566.1	WP_003179963.1	70	70	68	62	91.18	97	9e-41	129
WP_003315580.1	WP_017338772.1	74	74	74	48	64.86	100	2e-26	92.4
WP_003315581.1	WP_017337660.1	66	96	66	54	81.82	100	8e-36	116
WP_003315600.1	WP_017339994.1	74	73	74	61	82.43	100	5e-41	129
WP_003315610.1	WP_017336845.1	132	130	128	106	82.81	97	2e-77	226
WP_003315618.1	WP_017340000.1	104	104	104	83	79.81	100	6e-54	165
WP_003315698.1	WP_017337453.1	239	240	239	209	87.45	99	4e-153	427
WP_003315710.1	WP_008057026.1	95	95	95	76	80.00	100	4e-52	159
WP_003315714.1	WP_003226812.1	93	97	93	67	72.04	100	9e-49	150
WP_003315720.1	WP_017339936.1	104	93	93	62	66.67	88	1e-43	138
WP_003315783.1	WP_017337414.1	269	473	43	13	30.23	16	4.2	26.2
WP_003315787.1	WP_017340428.1	302	289	230	56	24.35	75	1e-07	49.7
WP_003315798.1	WP_017337561.1	77	77	77	64	83.12	100	4e-41	130
WP_003315817.1	WP_017339985.1	308	311	306	279	91.18	99	0.0	577
WP_003315860.1	WP_017340400.1	450	450	450	360	80.00	100	0.0	653
WP_003315951.1	WP_008027541.1	290	290	290	267	92.07	100	4e-180	500
WP_003315954.1	WP_017341701.1	289	289	289	273	94.46	100	0.0	548
WP_003315956.1	WP_017341700.1	178	178	178	159	89.33	100	3e-114	324
WP_003316018.1	WP_017339710.1	74	75	71	38	53.52	96	2e-23	85.1
WP_003316040.1	WP_017341609.1	173	173	176	122	69.32	99	3e-79	234
WP_003316052.1	WP_010465381.1	161	160	160	146	91.25	99	4e-101	289
WP_003316056.1	WP_017341592.1	135	135	135	118	87.41	100	1e-76	224
WP_003316074.1	WP_017338188.1	295	365	123	36	29.27	38	1.0	28.1
WP_003316086.1	WP_007896491.1	133	134	132	120	90.91	99	5e-85	246
WP_003316115.1	WP_017335800.1	106	106	106	81	76.42	100	2e-41	132
WP_003316160.1	WP_017341182.1	98	109	97	86	88.66	99	4e-64	190
WP_003316170.1	WP_017336179.1	100	100	97	68	70.10	97	3e-40	129
WP_003316181.1	WP_017336730.1	264	264	264	242	91.67	100	1e-167	466
WP_003316242.1	WP_017341124.1	117	118	118	108	91.53	100	7e-74	216
WP_003316247.1	WP_017341119.1	640	640	640	627	97.97	100	0.0	1303
WP_003316268.1	WP_031318987.1	80	307	28	12	42.86	35	0.41	26.2
WP_003316280.1	WP_017337720.1	98	98	98	73	74.49	100	2e-51	158
WP_003316303.1	WP_017341093.1	264	264	262	236	90.08	99	4e-178	493
WP_003316306.1	WP_017341091.1	112	112	112	105	93.75	100	2e-76	222
WP_003316325.1	WP_003195146.1	83	83	83	73	87.95	100	1e-48	150
WP_003316351.1	WP_008081027.1	354	354	354	321	90.68	100	0.0	679
WP_003316354.1	WP_017341225.1	76	73	75	30	40.00	99	7e-14	60.1
WP_003316379.1	WP_017341696.1	274	258	256	79	30.86	92	1e-21	89.4
WP_003316521.1	WP_017337626.1	147	148	143	106	74.13	97	9e-74	218
WP_003316551.1	WP_017337243.1	122	122	122	112	91.80	100	1e-76	224
WP_003316554.1	WP_010456852.1	234	234	234	225	96.15	100	3e-171	473
WP_003316561.1	WP_007898980.1	388	388	388	380	97.94	100	0.0	771
WP_003316562.1	WP_007898976.1	293	293	293	275	93.86	100	0.0	550
WP_003316565.1	WP_017337250.1	86	77	51	35	68.63	59	2e-18	72.4
WP_003316569.1	WP_003179264.1	171	171	171	162	94.74	100	4e-119	336
WP_003316607.1	WP_017337340.1	92	92	92	79	85.87	100	5e-54	164
WP_003316620.1	WP_017339817.1	102	102	100	64	64.00	98	6e-44	139
WP_003316621.1	WP_017339333.1	109	109	109	55	50.46	100	2e-35	117
WP_003316622.1	WP_017339816.1	157	165	153	77	50.33	97	9e-49	155
WP_003316632.1	WP_017336100.1	91	92	92	67	72.83	98	1e-30	104
WP_003316635.1	WP_017336102.1	539	534	539	456	84.60	100	0.0	929
WP_003316638.1	WP_017336104.1	92	91	91	54	59.34	99	2e-33	111
WP_003316641.1	WP_017336112.1	445	445	445	410	92.13	100	0.0	825
WP_003316688.1	WP_017336167.1	86	86	86	69	80.23	100	3e-45	141
WP_003316694.1	WP_017341258.1	99	99	99	83	83.84	100	6e-58	174
WP_003316710.1	WP_017341243.1	629	624	643	518	80.56	99	0.0	915
WP_003316718.1	WP_017336414.1	301	295	291	94	32.30	94	5e-35	128
WP_003316724.1	WP_017341279.1	206	206	206	193	93.69	100	2e-147	410
WP_003316734.1	WP_017341269.1	334	334	334	313	93.71	100	0.0	640
WP_003316740.1	WP_017341266.1	319	317	317	276	87.07	99	0.0	578
WP_003316760.1	WP_017336180.1	224	645	127	34	26.77	55	0.012	33.9
WP_003316772.1	WP_010457160.1	308	310	308	271	87.99	100	0.0	562
WP_003316785.1	WP_017337154.1	246	246	245	181	73.88	99	5e-141	397
WP_003316789.1	WP_017337158.1	414	429	433	271	62.59	100	7e-177	503
WP_003316798.1	WP_017337172.1	282	283	283	233	82.33	100	6e-146	413
WP_003316801.1	WP_017337175.1	129	131	125	96	76.80	97	2e-56	173
WP_003316802.1	WP_017337176.1	98	98	98	69	70.41	100	3e-46	145
WP_003316803.1	WP_008044600.1	491	491	491	453	92.26	100	0.0	942
WP_003316817.1	WP_008151080.1	152	152	150	131	87.33	97	2e-77	228
WP_003316820.1	WP_008039813.1	250	252	250	225	90.00	100	1e-150	422
WP_003316822.1	WP_017337192.1	378	379	379	270	71.24	100	9e-179	504
WP_003316827.1	WP_010456939.1	128	127	126	111	88.10	98	2e-79	231
WP_003316833.1	WP_017337200.1	262	262	262	220	83.97	100	8e-164	456
WP_003316837.1	WP_017337202.1	133	130	130	94	72.31	98	3e-61	186
WP_003316888.1	WP_017337214.1	135	134	135	81	60.00	100	5e-50	157
WP_003316899.1	WP_017340633.1	375	372	373	290	77.75	99	0.0	593
WP_003316964.1	WP_017336597.1	162	166	166	120	72.29	100	4e-83	243
WP_003316983.1	WP_008026970.1	123	123	123	109	88.62	100	1e-75	221
WP_003317023.1	WP_007907366.1	100	100	100	97	97.00	100	5e-67	197
WP_003317034.1	WP_017337037.1	77	288	45	13	28.89	58	1.3	24.6
WP_003317049.1	WP_017341038.1	220	220	220	191	86.82	100	5e-138	387
WP_003317051.1	WP_003228656.1	154	154	154	149	96.75	100	1e-105	300
WP_003317058.1	WP_017341047.1	421	421	421	373	88.60	100	0.0	760
WP_003317071.1	WP_017339574.1	79	82	78	65	83.33	99	5e-44	137
WP_003317095.1	WP_008030905.1	154	154	153	137	89.54	99	9e-102	290
WP_003317096.1	WP_007943777.1	128	128	128	117	91.41	100	3e-83	241
WP_003317099.1	WP_007943782.1	166	166	166	160	96.39	100	3e-115	325
